cidade,dia,tmedia,tmax,tmin,chuva
João Pessoa,1996-04-13T00:00:00Z,25.8,27,23.1,36.6
João Pessoa,1996-04-14T00:00:00Z,24.266666666666666,26,22.7,39.6
João Pessoa,1996-04-16T00:00:00Z,28.933333333333334,30.6,24.1,1
João Pessoa,1996-04-17T00:00:00Z,27.866666666666667,30,24.8,1.4
João Pessoa,1996-04-18T00:00:00Z,28.433333333333334,30.4,24.9,2
João Pessoa,1996-04-19T00:00:00Z,28.633333333333333,30,24.6,7.8
João Pessoa,1996-04-20T00:00:00Z,28.533333333333335,30,24,5.8
João Pessoa,1996-04-21T00:00:00Z,28.6,30.2,24.1,0
João Pessoa,1996-04-22T00:00:00Z,26.933333333333334,29,24.4,0
João Pessoa,1996-04-23T00:00:00Z,26.866666666666667,30.2,24.4,4
João Pessoa,1996-04-24T00:00:00Z,26.6,28.6,23.1,1.5
João Pessoa,1996-04-25T00:00:00Z,25.333333333333332,27.8,21.3,26.7
João Pessoa,1996-04-26T00:00:00Z,25.666666666666668,28.4,23.5,77.2
João Pessoa,1996-04-27T00:00:00Z,25.133333333333333,26.2,22.7,30.6
João Pessoa,1996-05-02T00:00:00Z,26.633333333333333,29.2,20.4,31.5
João Pessoa,1996-05-03T00:00:00Z,26.633333333333333,29,24.3,3.4
João Pessoa,1996-05-04T00:00:00Z,27.633333333333333,29.6,21.2,39.8
João Pessoa,1996-05-05T00:00:00Z,28.566666666666666,30.6,23.6,0
João Pessoa,1996-05-06T00:00:00Z,27.03333333333333,29,24.2,11.8
João Pessoa,1996-05-07T00:00:00Z,28.4,30.8,23.8,0
João Pessoa,1996-05-08T00:00:00Z,27.933333333333334,30.6,24,0
João Pessoa,1996-05-09T00:00:00Z,27.5,30.4,23.9,0
João Pessoa,1996-05-10T00:00:00Z,27.5,29.8,24.6,0
João Pessoa,1996-05-11T00:00:00Z,28.3,30,23,0
João Pessoa,1996-05-12T00:00:00Z,28.3,30,24,0
João Pessoa,1996-05-13T00:00:00Z,27.366666666666667,30,23.9,0
João Pessoa,1996-05-14T00:00:00Z,27.433333333333334,30,23.9,4
João Pessoa,1996-05-15T00:00:00Z,27.766666666666666,30.2,23.6,0
João Pessoa,1996-05-16T00:00:00Z,28.766666666666666,30,23.4,0.4
João Pessoa,1996-05-17T00:00:00Z,28.833333333333332,30.8,23.4,0.6
João Pessoa,1996-05-18T00:00:00Z,28.3,30.7,24.9,0
João Pessoa,1996-05-19T00:00:00Z,26.733333333333334,30.2,23.8,4.5
João Pessoa,1996-05-20T00:00:00Z,27.433333333333334,30,22.7,3
João Pessoa,1996-05-21T00:00:00Z,27.833333333333332,30,23.2,0
João Pessoa,1996-05-22T00:00:00Z,28.766666666666666,30.2,23,0
João Pessoa,1996-05-23T00:00:00Z,28.5,30.2,22.4,0
João Pessoa,1996-05-24T00:00:00Z,28.166666666666664,30.6,21.1,0
João Pessoa,1996-05-25T00:00:00Z,27.766666666666666,30.4,22.9,0
João Pessoa,1996-05-26T00:00:00Z,28,30.4,23.7,0
João Pessoa,1996-05-27T00:00:00Z,26.566666666666666,30.4,23,0
João Pessoa,1996-05-28T00:00:00Z,25.766666666666666,30.2,22.4,0
João Pessoa,1996-05-29T00:00:00Z,26.366666666666667,28,22.8,16.8
João Pessoa,1996-05-30T00:00:00Z,25.1,28.6,21.4,186
João Pessoa,1996-05-31T00:00:00Z,27.233333333333334,28.8,22.4,10.4
João Pessoa,1996-06-01T00:00:00Z,24.9,26.8,20.9,35.8
João Pessoa,1996-06-02T00:00:00Z,24.333333333333332,28,22.7,26.6
João Pessoa,1996-06-03T00:00:00Z,24.6,27.6,22.6,1.1
João Pessoa,1996-06-04T00:00:00Z,23.46666666666667,25,22.3,71
João Pessoa,1996-06-05T00:00:00Z,25.933333333333334,29.2,21.1,5.8
João Pessoa,1996-06-06T00:00:00Z,27.666666666666668,30,24.5,2
João Pessoa,1996-06-07T00:00:00Z,26.466666666666665,28.9,22.9,7.4
João Pessoa,1996-06-08T00:00:00Z,26.666666666666668,28.8,22.9,2.4
João Pessoa,1996-06-09T00:00:00Z,26.933333333333334,29.4,22.8,4.2
João Pessoa,1996-06-10T00:00:00Z,26.466666666666665,28.6,22,40.8
João Pessoa,1996-06-11T00:00:00Z,26.066666666666666,28,22.7,27.6
João Pessoa,1996-06-12T00:00:00Z,26.733333333333334,29,22.7,14
João Pessoa,1996-06-13T00:00:00Z,26.1,29,22.9,12.2
João Pessoa,1996-06-14T00:00:00Z,27.133333333333333,29,23.8,1.6
João Pessoa,1996-06-15T00:00:00Z,27.6,29,22.7,4.8
João Pessoa,1996-06-16T00:00:00Z,27.400000000000002,28.8,22.4,1.2
João Pessoa,1996-06-17T00:00:00Z,27.8,29.8,23,9.4
João Pessoa,1996-06-18T00:00:00Z,27.666666666666668,30,23.5,0.2
João Pessoa,1996-06-19T00:00:00Z,28.2,29,23.5,9
João Pessoa,1996-06-20T00:00:00Z,27,28.8,22.8,0
João Pessoa,1996-06-21T00:00:00Z,26.9,29.8,22.3,12.8
João Pessoa,1996-06-22T00:00:00Z,27.133333333333333,28.6,22,1.8
João Pessoa,1996-06-23T00:00:00Z,25.933333333333334,29.7,21.2,0.4
João Pessoa,1996-06-26T00:00:00Z,25.066666666666666,28,22.3,4.8
João Pessoa,1996-06-27T00:00:00Z,25.733333333333334,28.4,22.4,6.8
João Pessoa,1996-06-28T00:00:00Z,25,28.6,21,3.4
João Pessoa,1996-06-29T00:00:00Z,27.333333333333332,29.2,22.1,0
João Pessoa,1996-06-30T00:00:00Z,26.5,28.9,21.9,0
João Pessoa,1996-07-01T00:00:00Z,25.866666666666667,28.2,20.9,11.2
João Pessoa,1996-07-02T00:00:00Z,25.633333333333333,27.8,21.3,0
João Pessoa,1996-07-03T00:00:00Z,26.4,28.2,20.2,5.8
João Pessoa,1996-07-04T00:00:00Z,24.266666666666666,26.8,21.9,5
João Pessoa,1996-07-05T00:00:00Z,25.333333333333332,28.2,22.9,31.4
João Pessoa,1996-07-06T00:00:00Z,26.066666666666666,28,21.6,0
João Pessoa,1996-07-07T00:00:00Z,27.266666666666666,28.7,21.7,5
João Pessoa,1996-07-08T00:00:00Z,25.599999999999998,28.4,21.7,0.8
João Pessoa,1996-07-09T00:00:00Z,24.8,27,20.8,7
João Pessoa,1996-07-10T00:00:00Z,25.933333333333334,28.8,21.9,6.6
João Pessoa,1996-07-11T00:00:00Z,25.5,28,22.6,11
João Pessoa,1996-07-12T00:00:00Z,24.8,26.8,22.3,4.4
João Pessoa,1996-07-13T00:00:00Z,25.53333333333333,28,22.8,111.2
João Pessoa,1996-07-14T00:00:00Z,26.400000000000002,28.2,23.1,22.2
João Pessoa,1996-07-15T00:00:00Z,26.866666666666667,28.4,23.2,3.6
João Pessoa,1996-07-16T00:00:00Z,26.866666666666667,29.2,22.5,8.2
João Pessoa,1996-07-17T00:00:00Z,25,28,22.6,8.6
João Pessoa,1996-07-18T00:00:00Z,26.466666666666665,28.4,23.4,2.6
João Pessoa,1996-07-19T00:00:00Z,25.733333333333334,28.2,22.3,6.6
João Pessoa,1996-07-20T00:00:00Z,26.433333333333334,28,23.1,4.8
João Pessoa,1996-07-21T00:00:00Z,25.866666666666667,28,22.8,6.6
João Pessoa,1996-07-22T00:00:00Z,26.066666666666666,28,22.5,0.8
João Pessoa,1996-07-23T00:00:00Z,26.066666666666666,28.3,23.7,2.8
João Pessoa,1996-07-24T00:00:00Z,25.4,27.2,22,6.6
João Pessoa,1996-07-25T00:00:00Z,25.733333333333334,27.2,21.3,2
João Pessoa,1996-07-26T00:00:00Z,26.033333333333335,27.4,22,14.4
João Pessoa,1996-07-27T00:00:00Z,26.53333333333333,28,23.2,6
João Pessoa,1996-07-28T00:00:00Z,25.666666666666668,28.8,21.8,15.7
João Pessoa,1996-07-29T00:00:00Z,26.433333333333334,28,21.3,0.3
João Pessoa,1996-07-30T00:00:00Z,26.8,28.2,22.2,6.4
João Pessoa,1996-07-31T00:00:00Z,26.133333333333333,28.6,21,0
João Pessoa,1996-08-01T00:00:00Z,25.7,27.2,22.1,5.2
João Pessoa,1996-08-02T00:00:00Z,25.133333333333333,26.8,22.7,15.6
João Pessoa,1996-08-03T00:00:00Z,25,28.2,22.1,7.8
João Pessoa,1996-08-04T00:00:00Z,26.099999999999998,28.3,22.5,42
João Pessoa,1996-08-05T00:00:00Z,26.866666666666667,28.2,21.5,0.4
João Pessoa,1996-08-07T00:00:00Z,26.466666666666665,28.6,21.4,4.8
João Pessoa,1996-08-08T00:00:00Z,26.2,28.8,22.1,0
João Pessoa,1996-08-09T00:00:00Z,26.666666666666668,28.4,23.3,5.2
João Pessoa,1996-08-10T00:00:00Z,26.766666666666666,28.4,25,0
João Pessoa,1996-08-11T00:00:00Z,26.666666666666668,28.8,22.1,0
João Pessoa,1996-08-12T00:00:00Z,26.666666666666668,29.4,23,0
João Pessoa,1996-08-13T00:00:00Z,26.96666666666667,28.6,22.9,0
João Pessoa,1996-08-14T00:00:00Z,27.066666666666666,28.8,22.5,1
João Pessoa,1996-08-15T00:00:00Z,26.8,28.8,23,0.3
João Pessoa,1996-08-16T00:00:00Z,26.566666666666666,29,22.8,0.2
João Pessoa,1996-08-17T00:00:00Z,24.933333333333334,28,22.9,3.2
João Pessoa,1996-08-18T00:00:00Z,25.266666666666666,28.1,22,56.4
João Pessoa,1996-08-19T00:00:00Z,25.7,28.2,20.1,7.4
João Pessoa,1996-08-22T00:00:00Z,26.066666666666666,28.2,21.8,4
João Pessoa,1996-08-23T00:00:00Z,26.53333333333333,28.4,22,0
João Pessoa,1996-08-24T00:00:00Z,26.266666666666666,28.2,21.2,1.4
João Pessoa,1996-08-26T00:00:00Z,26.8,28.4,23.5,2.4
João Pessoa,1996-08-27T00:00:00Z,25.933333333333334,28.4,22.7,1.2
João Pessoa,1996-08-28T00:00:00Z,26.233333333333334,28.6,22.6,28.4
João Pessoa,1996-08-29T00:00:00Z,26.933333333333334,28.2,21.3,0
João Pessoa,1996-08-30T00:00:00Z,26.266666666666666,28.6,22.4,0
João Pessoa,1996-08-31T00:00:00Z,26.3,28.6,24.8,0.2
João Pessoa,1996-09-01T00:00:00Z,26.866666666666667,28,22.2,0
João Pessoa,1996-09-02T00:00:00Z,26.666666666666668,28.8,22,2.4
João Pessoa,1996-09-03T00:00:00Z,27.366666666666667,28.8,23,0
João Pessoa,1996-09-04T00:00:00Z,27.2,29,23.5,13
João Pessoa,1996-09-05T00:00:00Z,27.099999999999998,28.8,22,0
João Pessoa,1996-09-06T00:00:00Z,26.866666666666667,28.8,22.1,0
João Pessoa,1996-09-07T00:00:00Z,27.133333333333333,28.6,21.4,0
João Pessoa,1996-09-08T00:00:00Z,26.866666666666667,28.7,22.9,0.3
João Pessoa,1996-09-09T00:00:00Z,26.633333333333333,29.2,24.4,0
João Pessoa,1996-09-10T00:00:00Z,26.466666666666665,28.2,23.8,4.4
João Pessoa,1996-09-11T00:00:00Z,27.066666666666666,28.9,23.8,1.6
João Pessoa,1996-09-12T00:00:00Z,25.166666666666668,25.8,22.5,5.8
João Pessoa,1996-09-13T00:00:00Z,26.066666666666666,28,21.4,15.6
João Pessoa,1996-09-14T00:00:00Z,26.133333333333333,28.2,21.4,2.8
João Pessoa,1996-09-15T00:00:00Z,26.266666666666666,28.4,22,0
João Pessoa,1996-09-16T00:00:00Z,26.03333333333333,28,22.8,1.6
João Pessoa,1996-09-18T00:00:00Z,26.733333333333334,28.2,23.8,2.4
João Pessoa,1996-09-19T00:00:00Z,26.766666666666666,29,23.5,0
João Pessoa,1996-09-20T00:00:00Z,27.266666666666666,29,23.9,0.5
João Pessoa,1996-09-21T00:00:00Z,26.933333333333334,28.6,22.1,0.4
João Pessoa,1996-09-22T00:00:00Z,26.6,27.8,22.9,7.4
João Pessoa,1996-09-23T00:00:00Z,25.6,27.8,23.2,7.2
João Pessoa,1996-09-24T00:00:00Z,26.666666666666668,28.7,22.7,0.7
João Pessoa,1996-09-25T00:00:00Z,26.933333333333334,29,22.7,0
João Pessoa,1996-09-26T00:00:00Z,27.333333333333332,29.4,21.4,0
João Pessoa,1996-09-27T00:00:00Z,26.933333333333334,29.4,25.3,2.3
João Pessoa,1996-09-28T00:00:00Z,26.333333333333332,29.4,23.2,0.2
João Pessoa,1996-09-29T00:00:00Z,27.533333333333335,29.4,21.4,0
João Pessoa,1996-09-30T00:00:00Z,27.733333333333334,29.2,21.6,0.2
João Pessoa,1996-10-01T00:00:00Z,27.4,29,22.1,0
João Pessoa,1996-10-02T00:00:00Z,27.466666666666665,29.4,24.3,0
João Pessoa,1996-10-03T00:00:00Z,27.166666666666668,29.4,25.3,0
João Pessoa,1996-10-04T00:00:00Z,27.333333333333332,29.4,23.5,17.3
João Pessoa,1996-10-05T00:00:00Z,27.866666666666667,29,23.6,0
João Pessoa,1996-10-06T00:00:00Z,27.666666666666668,29.2,22.6,0
João Pessoa,1996-10-07T00:00:00Z,28.133333333333333,28.8,22.6,0
João Pessoa,1996-10-08T00:00:00Z,27.466666666666665,29.2,22.4,0
João Pessoa,1996-10-09T00:00:00Z,27.599999999999998,29,22.3,0
João Pessoa,1996-10-10T00:00:00Z,27.533333333333335,29.4,23.1,0
João Pessoa,1996-10-11T00:00:00Z,27.4,29.2,23.1,4.2
João Pessoa,1996-10-12T00:00:00Z,27.666666666666668,29.6,23.2,0
João Pessoa,1996-10-13T00:00:00Z,27.366666666666667,28.9,23,0.4
João Pessoa,1996-10-14T00:00:00Z,27.6,29.2,22.2,1.2
João Pessoa,1996-10-15T00:00:00Z,28.066666666666666,28.8,22.4,0
João Pessoa,1996-10-16T00:00:00Z,27.633333333333333,29.2,25.7,0
João Pessoa,1996-10-17T00:00:00Z,27.766666666666666,29.4,25.8,0.7
João Pessoa,1996-10-18T00:00:00Z,26.733333333333334,28.8,21.2,1.4
João Pessoa,1996-10-19T00:00:00Z,27.4,29.1,22.3,12
João Pessoa,1996-10-20T00:00:00Z,25.266666666666666,28.4,22,19.1
João Pessoa,1996-10-21T00:00:00Z,27.666666666666668,29.2,22.4,2.8
João Pessoa,1996-10-22T00:00:00Z,27.566666666666666,29.6,22.7,7.4
João Pessoa,1996-10-23T00:00:00Z,27.866666666666667,29.8,25.7,0
João Pessoa,1996-10-24T00:00:00Z,28.066666666666666,29.2,21,12.8
João Pessoa,1996-10-25T00:00:00Z,28.066666666666666,29,22.8,1.6
João Pessoa,1996-10-26T00:00:00Z,28.433333333333334,29.4,26.4,0
João Pessoa,1996-10-27T00:00:00Z,28,29.6,26.3,0
João Pessoa,1996-10-28T00:00:00Z,28,29.4,25.9,0.2
João Pessoa,1996-10-29T00:00:00Z,28.066666666666666,29.4,25.9,0
João Pessoa,1996-10-30T00:00:00Z,27.866666666666667,29.8,22.4,0
João Pessoa,1996-10-31T00:00:00Z,28.2,29.9,25.3,0
João Pessoa,1996-11-01T00:00:00Z,26.933333333333334,28.8,24.3,5
João Pessoa,1996-11-02T00:00:00Z,27.46666666666667,29.9,22.5,5.8
João Pessoa,1996-11-03T00:00:00Z,28.2,30,26.4,0
João Pessoa,1996-11-04T00:00:00Z,28.266666666666666,30,25.6,1.2
João Pessoa,1996-11-05T00:00:00Z,28,29.2,22.8,0.4
João Pessoa,1996-11-06T00:00:00Z,28.066666666666666,29.8,25.5,0
João Pessoa,1996-11-07T00:00:00Z,28.2,30.4,25.7,0
João Pessoa,1996-11-08T00:00:00Z,27.366666666666667,30.2,21.2,6.6
João Pessoa,1996-11-09T00:00:00Z,28.233333333333334,29.8,25.9,1.4
João Pessoa,1996-11-10T00:00:00Z,27.733333333333334,30,21,5.9
João Pessoa,1996-11-11T00:00:00Z,27.733333333333334,29.8,23,0
João Pessoa,1996-11-12T00:00:00Z,28.333333333333332,30.2,22.5,0
João Pessoa,1996-11-13T00:00:00Z,27.533333333333335,30.1,24.3,0.6
João Pessoa,1996-11-14T00:00:00Z,27.933333333333334,30,26.2,0
João Pessoa,1996-11-15T00:00:00Z,27.933333333333334,30.2,26.4,0
João Pessoa,1996-11-16T00:00:00Z,27.9,29.7,25.5,0.7
João Pessoa,1996-11-17T00:00:00Z,28,30.1,25,0.6
João Pessoa,1996-11-18T00:00:00Z,28.366666666666667,29.7,25.5,0.5
João Pessoa,1996-11-19T00:00:00Z,27.933333333333334,30.2,25,0
João Pessoa,1996-11-20T00:00:00Z,28.866666666666667,30.2,26.4,0
João Pessoa,1996-11-21T00:00:00Z,28.666666666666668,30.2,26.9,0
João Pessoa,1996-11-22T00:00:00Z,28.2,30.4,22.8,0
João Pessoa,1996-11-23T00:00:00Z,28.4,30.1,25.3,0.8
João Pessoa,1996-11-24T00:00:00Z,28.266666666666666,30,26.3,0
João Pessoa,1996-11-25T00:00:00Z,28.133333333333333,30.2,25.2,0
João Pessoa,1996-11-26T00:00:00Z,28.46666666666667,30.2,24.1,0
João Pessoa,1996-11-27T00:00:00Z,28.233333333333334,30.1,22.6,0
João Pessoa,1996-11-28T00:00:00Z,28.666666666666664,30.4,22.1,0
João Pessoa,1996-11-29T00:00:00Z,28.833333333333336,30.4,22.1,0
João Pessoa,1996-12-01T00:00:00Z,27.2,29.7,20.9,2.8
João Pessoa,1996-12-02T00:00:00Z,27.8,29.8,20.5,8
João Pessoa,1996-12-06T00:00:00Z,28.400000000000002,29.6,21.6,1.6
João Pessoa,1996-12-07T00:00:00Z,28.333333333333332,30.2,26.3,0
João Pessoa,1996-12-08T00:00:00Z,28.46666666666667,30.3,25.3,0
João Pessoa,1996-12-09T00:00:00Z,28.666666666666668,30.4,23,0
João Pessoa,1996-12-10T00:00:00Z,28.866666666666667,30.4,25.7,0
João Pessoa,1996-12-11T00:00:00Z,28.46666666666667,30.6,22.7,0
João Pessoa,1996-12-12T00:00:00Z,28.46666666666667,30.3,23.2,0
João Pessoa,1996-12-13T00:00:00Z,28.833333333333332,30.8,27,0
João Pessoa,1996-12-14T00:00:00Z,28.9,31,27.1,0
João Pessoa,1996-12-15T00:00:00Z,29,31.2,26,0
João Pessoa,1996-12-16T00:00:00Z,29.166666666666668,30.8,26.3,0.2
João Pessoa,1996-12-17T00:00:00Z,28.6,30.2,24.4,7.7
João Pessoa,1996-12-18T00:00:00Z,29,30.8,25,0.2
João Pessoa,1996-12-19T00:00:00Z,28.966666666666665,31,26.9,0
João Pessoa,1996-12-21T00:00:00Z,28.666666666666668,30.6,25.8,0.6
João Pessoa,1996-12-22T00:00:00Z,28.866666666666667,30.7,23.9,0.2
João Pessoa,1996-12-23T00:00:00Z,29,30.8,25.5,0
João Pessoa,1996-12-24T00:00:00Z,29.233333333333334,30.9,27.3,0
João Pessoa,1996-12-25T00:00:00Z,28.8,31,27.1,0
João Pessoa,1996-12-26T00:00:00Z,29,31,25.5,0
João Pessoa,1996-12-27T00:00:00Z,29,30.8,26.8,0
João Pessoa,1996-12-28T00:00:00Z,28.833333333333336,30.8,27.1,0.1
João Pessoa,1996-12-29T00:00:00Z,29,30.6,25.6,3.6
João Pessoa,1996-12-30T00:00:00Z,28.8,30.9,27.3,0
João Pessoa,1996-12-31T00:00:00Z,28.8,30.8,27.1,0
João Pessoa,1997-01-01T00:00:00Z,28.8,31,26.7,0.3
João Pessoa,1997-01-02T00:00:00Z,29.133333333333333,30.9,24.3,0.2
João Pessoa,1997-01-03T00:00:00Z,28.333333333333332,30.6,25.8,0
João Pessoa,1997-01-04T00:00:00Z,28.666666666666664,30.6,23.4,0.8
João Pessoa,1997-01-05T00:00:00Z,29,30.8,25.8,0.8
João Pessoa,1997-01-06T00:00:00Z,29,31.2,24.2,0.3
João Pessoa,1997-01-07T00:00:00Z,29.133333333333333,31.2,24,0.2
João Pessoa,1997-01-08T00:00:00Z,29.133333333333333,31,27.4,0
João Pessoa,1997-01-09T00:00:00Z,29.066666666666666,30.8,27.1,0
João Pessoa,1997-01-10T00:00:00Z,29.2,30.9,26.6,0
João Pessoa,1997-01-11T00:00:00Z,29.266666666666666,30.6,26.5,0.2
João Pessoa,1997-01-12T00:00:00Z,29.266666666666666,31,23.9,0
João Pessoa,1997-01-13T00:00:00Z,29.166666666666668,31,27.5,0
João Pessoa,1997-01-14T00:00:00Z,29.066666666666666,31,26,0
João Pessoa,1997-01-15T00:00:00Z,28.933333333333334,30.5,25.6,0
João Pessoa,1997-01-16T00:00:00Z,29.133333333333333,30.8,25.2,0
João Pessoa,1997-01-17T00:00:00Z,29.2,31,25.6,0
João Pessoa,1997-01-18T00:00:00Z,29.133333333333333,31,27.3,0
João Pessoa,1997-01-19T00:00:00Z,29,31.2,27.3,0
João Pessoa,1997-01-20T00:00:00Z,29.333333333333332,31,26.6,0
João Pessoa,1997-01-21T00:00:00Z,28.266666666666666,30.2,24.6,9.6
João Pessoa,1997-01-22T00:00:00Z,28.666666666666668,30.4,26.2,0
João Pessoa,1997-01-23T00:00:00Z,28.933333333333334,30.6,24,0
João Pessoa,1997-01-24T00:00:00Z,28.866666666666667,30.6,25.2,0.7
João Pessoa,1997-01-25T00:00:00Z,28.733333333333334,30.8,25.5,0
João Pessoa,1997-01-26T00:00:00Z,28.266666666666666,30.4,23.9,6.3
João Pessoa,1997-01-27T00:00:00Z,28.933333333333334,30.6,27,0
João Pessoa,1997-01-28T00:00:00Z,28.433333333333334,30.8,27.1,0
João Pessoa,1997-01-29T00:00:00Z,29.099999999999998,31.2,27.4,0
João Pessoa,1997-01-30T00:00:00Z,29,31,24.8,0
João Pessoa,1997-01-31T00:00:00Z,27.766666666666666,30.4,23.8,2.4
João Pessoa,1997-02-01T00:00:00Z,29.066666666666666,30.4,24,5.4
João Pessoa,1997-02-02T00:00:00Z,29,31,27.6,0
João Pessoa,1997-02-03T00:00:00Z,29.1,31,27,0
João Pessoa,1997-02-04T00:00:00Z,29,31.4,27.2,0
João Pessoa,1997-02-05T00:00:00Z,29.066666666666666,31.2,27.2,0
João Pessoa,1997-02-06T00:00:00Z,28.966666666666665,31,27.1,0
João Pessoa,1997-02-07T00:00:00Z,28.766666666666666,31.2,25.9,0
João Pessoa,1997-02-08T00:00:00Z,27.033333333333335,30,25.1,7.2
João Pessoa,1997-02-09T00:00:00Z,28.099999999999998,30.1,24.9,8.2
João Pessoa,1997-02-10T00:00:00Z,28.833333333333332,30.4,25.1,3.9
João Pessoa,1997-02-11T00:00:00Z,29.166666666666664,31,27.1,0
João Pessoa,1997-02-12T00:00:00Z,28.9,30.4,24.9,0
João Pessoa,1997-02-13T00:00:00Z,28.833333333333336,30.8,24.8,0
João Pessoa,1997-02-14T00:00:00Z,29.3,31.4,25.6,0
João Pessoa,1997-02-15T00:00:00Z,28.900000000000002,30.6,24.6,0
João Pessoa,1997-02-16T00:00:00Z,28.866666666666667,31,24.1,0
João Pessoa,1997-02-17T00:00:00Z,28.9,30.6,25.6,0
João Pessoa,1997-02-18T00:00:00Z,24.5,24.8,22,99.6
João Pessoa,1997-02-20T00:00:00Z,26.966666666666665,29,24.4,1.7
João Pessoa,1997-02-21T00:00:00Z,27.833333333333332,30,24.7,10.8
João Pessoa,1997-02-22T00:00:00Z,28.233333333333334,30.4,24.9,0.8
João Pessoa,1997-02-23T00:00:00Z,28.766666666666666,30.6,24.3,2
João Pessoa,1997-02-24T00:00:00Z,28.033333333333335,30.3,24.7,1.2
João Pessoa,1997-02-25T00:00:00Z,28.766666666666666,30.4,26.9,0
João Pessoa,1997-02-26T00:00:00Z,28.9,30.6,25.7,0
João Pessoa,1997-02-27T00:00:00Z,29.166666666666668,30.6,25.5,0
João Pessoa,1997-02-28T00:00:00Z,28.9,31.8,27.1,0
João Pessoa,1997-03-02T00:00:00Z,28.366666666666667,30.6,25.3,4
João Pessoa,1997-03-03T00:00:00Z,29,30.5,25.9,1.2
João Pessoa,1997-03-04T00:00:00Z,28.866666666666667,31,26.6,0
João Pessoa,1997-03-05T00:00:00Z,27.833333333333336,30.4,25.2,19
João Pessoa,1997-03-06T00:00:00Z,28.333333333333332,30.3,25.7,5
João Pessoa,1997-03-07T00:00:00Z,28.53333333333333,30.3,24.9,0
João Pessoa,1997-03-08T00:00:00Z,28.466666666666665,30.7,25.5,0.5
João Pessoa,1997-03-09T00:00:00Z,29,30.4,27.4,0
João Pessoa,1997-03-10T00:00:00Z,28.933333333333334,30.4,27.6,0
João Pessoa,1997-03-11T00:00:00Z,28.566666666666666,30.4,25.5,4.7
João Pessoa,1997-03-12T00:00:00Z,27.866666666666667,30.5,25.9,4.9
João Pessoa,1997-03-13T00:00:00Z,27.099999999999998,28.8,24.7,13.4
João Pessoa,1997-03-14T00:00:00Z,28.2,30.6,25.2,15.4
João Pessoa,1997-03-15T00:00:00Z,27.333333333333332,30,23.7,74.4
João Pessoa,1997-03-16T00:00:00Z,28,30,24,1.6
João Pessoa,1997-03-17T00:00:00Z,28.166666666666664,30,23.3,0
João Pessoa,1997-03-18T00:00:00Z,29.1,30.4,24.3,0
João Pessoa,1997-03-19T00:00:00Z,28.633333333333333,30.9,27.3,0
João Pessoa,1997-03-20T00:00:00Z,28.7,30.7,25,4.6
João Pessoa,1997-03-21T00:00:00Z,28.8,30.8,26.3,0.4
João Pessoa,1997-03-22T00:00:00Z,28.866666666666667,30.6,27.3,0
João Pessoa,1997-03-24T00:00:00Z,27.066666666666666,29.9,24.7,6.4
João Pessoa,1997-03-25T00:00:00Z,26.166666666666668,29.4,25.3,22.4
João Pessoa,1997-03-27T00:00:00Z,28.266666666666666,30,23.9,0
João Pessoa,1997-03-28T00:00:00Z,28.866666666666667,30.4,25.7,0
João Pessoa,1997-03-29T00:00:00Z,28.3,30.4,22.9,0.5
João Pessoa,1997-03-30T00:00:00Z,28.833333333333332,30.4,26.1,0
João Pessoa,1997-03-31T00:00:00Z,27,30,24.1,45.6
João Pessoa,1997-04-01T00:00:00Z,24.533333333333335,25.4,22.9,11.8
João Pessoa,1997-04-02T00:00:00Z,25,27.8,22.2,85
João Pessoa,1997-04-03T00:00:00Z,27.066666666666666,30.3,23.6,28.8
João Pessoa,1997-04-04T00:00:00Z,27.766666666666666,30.3,24,0
João Pessoa,1997-04-05T00:00:00Z,27.933333333333334,29.8,23.9,2.9
João Pessoa,1997-04-06T00:00:00Z,25.566666666666666,27.1,23.5,19
João Pessoa,1997-04-07T00:00:00Z,26.866666666666667,30,23.3,15.4
João Pessoa,1997-04-08T00:00:00Z,28.133333333333333,30.4,23,0
João Pessoa,1997-04-09T00:00:00Z,28.166666666666668,30.6,22.6,0
João Pessoa,1997-04-10T00:00:00Z,27.333333333333332,30.4,22.9,3.4
João Pessoa,1997-04-11T00:00:00Z,26.5,28.6,22.5,12.8
João Pessoa,1997-04-12T00:00:00Z,27.266666666666666,30.2,21.9,29.8
João Pessoa,1997-04-13T00:00:00Z,26.6,30,23.9,2.2
João Pessoa,1997-04-14T00:00:00Z,25.666666666666668,27.6,23.3,9.8
João Pessoa,1997-04-15T00:00:00Z,26.866666666666667,30.2,21.8,35.4
João Pessoa,1997-04-16T00:00:00Z,27.333333333333332,31,22.8,7.6
João Pessoa,1997-04-17T00:00:00Z,28.266666666666666,30.8,23.4,1.2
João Pessoa,1997-04-18T00:00:00Z,26.6,28.8,21.9,0
João Pessoa,1997-04-19T00:00:00Z,26,30.2,22.7,14.8
João Pessoa,1997-04-20T00:00:00Z,28.133333333333333,30.1,23.6,12
João Pessoa,1997-04-21T00:00:00Z,28.533333333333335,30.7,23.8,0
João Pessoa,1997-04-22T00:00:00Z,28.4,30.6,24.9,1.4
João Pessoa,1997-04-23T00:00:00Z,28.3,30.4,24.1,0
João Pessoa,1997-04-24T00:00:00Z,28.53333333333333,30.6,23.8,0.5
João Pessoa,1997-04-25T00:00:00Z,27.96666666666667,30.3,24.1,9.4
João Pessoa,1997-04-26T00:00:00Z,28.933333333333334,30.5,23.4,0
